time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20230925:0730,597.4,783.66,73.33,29.36,3.86,0.0,Gampaha,7.0897,79.9925
20230925:0830,504.51,657.53,59.31,29.53,3.72,0.0,Gampaha,7.0897,79.9925
20230925:0930,419.54,543.66,44.69,29.41,3.79,0.0,Gampaha,7.0897,79.9925
20230925:1030,186.05,250.8,29.9,28.71,3.86,0.0,Gampaha,7.0897,79.9925
20230925:1130,57.76,92.37,15.05,28.25,3.31,0.0,Gampaha,7.0897,79.9925
20230925:1230,1.37,9.39,0.17,27.78,2.76,0.0,Gampaha,7.0897,79.9925
20230925:1330,0.0,0.0,0.0,27.28,2.62,0.0,Gampaha,7.0897,79.9925
20230925:1430,0.0,0.0,0.0,26.95,1.93,0.0,Gampaha,7.0897,79.9925
20230925:1530,0.0,0.0,0.0,26.47,1.72,0.0,Gampaha,7.0897,79.9925
20230925:1630,0.0,0.0,0.0,26.2,1.86,0.0,Gampaha,7.0897,79.9925
20230925:1730,0.0,0.0,0.0,25.93,1.93,0.0,Gampaha,7.0897,79.9925
20230925:1830,0.0,0.0,0.0,25.66,1.79,0.0,Gampaha,7.0897,79.9925
20230925:1930,0.0,0.0,0.0,26.04,2.0,0.0,Gampaha,7.0897,79.9925
20230925:2030,0.0,0.0,0.0,25.2,1.79,0.0,Gampaha,7.0897,79.9925
20230925:2130,0.0,0.0,0.0,24.81,1.31,0.0,Gampaha,7.0897,79.9925
20230925:2230,0.0,0.0,0.0,24.64,1.38,0.0,Gampaha,7.0897,79.9925
20230925:2330,0.0,0.0,0.0,24.65,1.59,0.0,Gampaha,7.0897,79.9925
20230926:0030,0.0,0.0,-0.32,24.74,1.86,0.0,Gampaha,7.0897,79.9925
20230926:0130,70.01,112.76,14.56,24.81,1.72,0.0,Gampaha,7.0897,79.9925
20230926:0230,251.7,331.75,29.4,25.72,1.79,0.0,Gampaha,7.0897,79.9925
20230926:0330,387.5,500.16,44.18,26.97,2.48,0.0,Gampaha,7.0897,79.9925
20230926:0430,441.5,567.71,58.78,27.87,3.31,0.0,Gampaha,7.0897,79.9925
20230926:0530,507.53,653.98,72.76,28.24,3.72,0.0,Gampaha,7.0897,79.9925
20230926:0630,592.32,773.96,81.75,28.57,3.66,0.0,Gampaha,7.0897,79.9925
20230926:0730,453.11,579.79,73.07,27.7,4.28,0.0,Gampaha,7.0897,79.9925
20230926:0830,383.56,494.2,59.12,27.75,3.52,0.0,Gampaha,7.0897,79.9925
20230926:0930,285.23,368.86,44.53,27.55,3.93,0.0,Gampaha,7.0897,79.9925
20230926:1030,130.38,180.14,29.75,27.13,4.0,0.0,Gampaha,7.0897,79.9925
20230926:1130,53.58,87.18,14.91,26.15,3.03,0.0,Gampaha,7.0897,79.9925
20230926:1230,0.17,6.36,0.03,26.06,2.48,0.0,Gampaha,7.0897,79.9925
20230926:1330,0.0,0.0,0.0,25.74,2.48,0.0,Gampaha,7.0897,79.9925
20230926:1430,0.0,0.0,0.0,25.63,2.55,0.0,Gampaha,7.0897,79.9925
20230926:1530,0.0,0.0,0.0,25.6,2.34,0.0,Gampaha,7.0897,79.9925
20230926:1630,0.0,0.0,0.0,25.67,2.34,0.0,Gampaha,7.0897,79.9925
20230926:1730,0.0,0.0,0.0,25.73,2.34,0.0,Gampaha,7.0897,79.9925
20230926:1830,0.0,0.0,0.0,25.59,2.55,0.0,Gampaha,7.0897,79.9925
20230926:1930,0.0,0.0,0.0,25.81,1.72,0.0,Gampaha,7.0897,79.9925
20230926:2030,0.0,0.0,0.0,25.31,1.66,0.0,Gampaha,7.0897,79.9925
20230926:2130,0.0,0.0,0.0,25.07,1.59,0.0,Gampaha,7.0897,79.9925
20230926:2230,0.0,0.0,0.0,24.97,2.41,0.0,Gampaha,7.0897,79.9925
20230926:2330,0.0,0.0,0.0,24.55,2.55,0.0,Gampaha,7.0897,79.9925
20230927:0030,0.0,0.0,-0.28,24.54,2.14,0.0,Gampaha,7.0897,79.9925
20230927:0130,51.45,84.17,14.59,24.72,2.21,0.0,Gampaha,7.0897,79.9925
20230927:0230,127.94,176.53,29.43,25.34,2.21,0.0,Gampaha,7.0897,79.9925
20230927:0330,228.14,299.67,44.19,26.03,2.55,0.0,Gampaha,7.0897,79.9925
20230927:0430,248.0,322.66,58.76,26.14,3.31,0.0,Gampaha,7.0897,79.9925
20230927:0530,271.68,351.37,72.64,25.96,2.83,0.0,Gampaha,7.0897,79.9925
20230927:0630,455.11,588.66,81.37,26.78,2.34,0.0,Gampaha,7.0897,79.9925
20230927:0730,244.99,315.68,72.8,26.83,4.41,0.0,Gampaha,7.0897,79.9925
20230927:0830,283.48,367.53,58.93,26.58,3.72,0.0,Gampaha,7.0897,79.9925
20230927:0930,258.46,334.65,44.36,26.9,3.59,0.0,Gampaha,7.0897,79.9925
20230927:1030,135.27,185.96,29.6,26.62,3.72,0.0,Gampaha,7.0897,79.9925
20230927:1130,40.71,69.91,14.77,26.0,3.45,0.0,Gampaha,7.0897,79.9925
20230927:1230,0.0,0.0,-0.1,25.76,2.48,0.0,Gampaha,7.0897,79.9925
20230927:1330,0.0,0.0,0.0,25.12,2.14,0.0,Gampaha,7.0897,79.9925
20230927:1430,0.0,0.0,0.0,24.95,2.0,0.0,Gampaha,7.0897,79.9925
20230927:1530,0.0,0.0,0.0,24.92,2.14,0.0,Gampaha,7.0897,79.9925
20230927:1630,0.0,0.0,0.0,24.89,2.34,0.0,Gampaha,7.0897,79.9925
20230927:1730,0.0,0.0,0.0,24.88,2.34,0.0,Gampaha,7.0897,79.9925
20230927:1830,0.0,0.0,0.0,24.63,2.41,0.0,Gampaha,7.0897,79.9925
20230927:1930,0.0,0.0,0.0,24.69,2.21,0.0,Gampaha,7.0897,79.9925
20230927:2030,0.0,0.0,0.0,24.61,2.0,0.0,Gampaha,7.0897,79.9925
20230927:2130,0.0,0.0,0.0,24.69,1.86,0.0,Gampaha,7.0897,79.9925
20230927:2230,0.0,0.0,0.0,24.75,1.52,0.0,Gampaha,7.0897,79.9925
20230927:2330,0.0,0.0,0.0,24.83,1.52,0.0,Gampaha,7.0897,79.9925
20230928:0030,0.0,0.0,-0.24,24.61,1.86,0.0,Gampaha,7.0897,79.9925
20230928:0130,23.23,44.73,14.63,24.51,1.72,0.0,Gampaha,7.0897,79.9925
20230928:0230,115.7,161.15,29.45,24.8,1.79,0.0,Gampaha,7.0897,79.9925
20230928:0330,178.09,236.34,44.2,25.43,2.41,0.0,Gampaha,7.0897,79.9925
20230928:0430,267.4,344.62,58.73,25.63,2.9,0.0,Gampaha,7.0897,79.9925
20230928:0530,197.16,260.38,72.52,25.94,3.79,0.0,Gampaha,7.0897,79.9925
20230928:0630,268.12,346.31,80.98,25.73,3.24,0.0,Gampaha,7.0897,79.9925
20230928:0730,183.16,242.38,72.52,25.88,3.38,0.0,Gampaha,7.0897,79.9925
20230928:0830,143.3,196.09,58.73,26.05,2.55,0.0,Gampaha,7.0897,79.9925
20230928:0930,219.01,286.33,44.2,26.04,2.62,0.0,Gampaha,7.0897,79.9925
20230928:1030,130.35,180.53,29.46,26.78,2.62,0.0,Gampaha,7.0897,79.9925
20230928:1130,38.02,64.23,14.63,26.58,3.17,0.0,Gampaha,7.0897,79.9925
20230928:1230,0.0,0.0,-0.24,25.83,2.48,0.0,Gampaha,7.0897,79.9925
20230928:1330,0.0,0.0,0.0,25.45,2.34,0.0,Gampaha,7.0897,79.9925
20230928:1430,0.0,0.0,0.0,25.14,2.76,0.0,Gampaha,7.0897,79.9925
20230928:1530,0.0,0.0,0.0,24.93,2.62,0.0,Gampaha,7.0897,79.9925
20230928:1630,0.0,0.0,0.0,24.9,2.28,0.0,Gampaha,7.0897,79.9925
20230928:1730,0.0,0.0,0.0,24.69,2.14,0.0,Gampaha,7.0897,79.9925
20230928:1830,0.0,0.0,0.0,24.68,2.14,0.0,Gampaha,7.0897,79.9925
20230928:1930,0.0,0.0,0.0,25.06,2.07,0.0,Gampaha,7.0897,79.9925
20230928:2030,0.0,0.0,0.0,25.05,2.14,0.0,Gampaha,7.0897,79.9925
20230928:2130,0.0,0.0,0.0,25.01,2.55,0.0,Gampaha,7.0897,79.9925
20230928:2230,0.0,0.0,0.0,24.59,2.9,0.0,Gampaha,7.0897,79.9925
20230928:2330,0.0,0.0,0.0,24.67,2.69,0.0,Gampaha,7.0897,79.9925
20230929:0030,0.0,0.0,-0.2,24.84,3.03,0.0,Gampaha,7.0897,79.9925
20230929:0130,39.4,67.74,14.66,24.85,3.24,0.0,Gampaha,7.0897,79.9925
20230929:0230,116.91,162.17,29.47,24.94,3.79,0.0,Gampaha,7.0897,79.9925
20230929:0330,130.47,179.25,44.2,25.46,3.1,0.0,Gampaha,7.0897,79.9925
20230929:0430,220.95,291.03,58.69,26.31,2.97,0.0,Gampaha,7.0897,79.9925
20230929:0530,291.9,376.72,72.39,26.39,3.59,0.0,Gampaha,7.0897,79.9925
20230929:0630,371.86,475.21,80.59,26.3,4.07,0.0,Gampaha,7.0897,79.9925
20230929:0730,370.15,474.12,72.25,27.1,4.34,0.0,Gampaha,7.0897,79.9925
20230929:0830,355.34,455.81,58.54,27.32,4.0,0.0,Gampaha,7.0897,79.9925
20230929:0930,309.52,396.05,44.04,26.99,4.14,0.0,Gampaha,7.0897,79.9925
20230929:1030,28.9,51.76,29.31,26.0,3.59,0.0,Gampaha,7.0897,79.9925
20230929:1130,20.39,39.95,14.49,25.28,2.62,0.0,Gampaha,7.0897,79.9925
20230929:1230,0.0,0.0,-0.37,24.95,2.76,0.0,Gampaha,7.0897,79.9925
20230929:1330,0.0,0.0,0.0,24.65,2.69,0.0,Gampaha,7.0897,79.9925
20230929:1430,0.0,0.0,0.0,24.6,3.03,0.0,Gampaha,7.0897,79.9925
