time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220517:1330,0.0,0.0,0.0,31.01,0.76,0.0,Batticaloa,7.7102,81.6924
20220517:1430,0.0,0.0,0.0,30.06,1.38,0.0,Batticaloa,7.7102,81.6924
20220517:1530,0.0,0.0,0.0,29.47,2.14,0.0,Batticaloa,7.7102,81.6924
20220517:1630,0.0,0.0,0.0,29.68,2.9,0.0,Batticaloa,7.7102,81.6924
20220517:1730,0.0,0.0,0.0,29.12,3.79,0.0,Batticaloa,7.7102,81.6924
20220517:1830,0.0,0.0,0.0,28.91,3.93,0.0,Batticaloa,7.7102,81.6924
20220517:1930,0.0,0.0,0.0,29.1,3.86,0.0,Batticaloa,7.7102,81.6924
20220517:2030,0.0,0.0,0.0,28.85,3.52,0.0,Batticaloa,7.7102,81.6924
20220517:2130,0.0,0.0,0.0,28.61,3.1,0.0,Batticaloa,7.7102,81.6924
20220517:2230,0.0,0.0,0.0,28.52,3.72,0.0,Batticaloa,7.7102,81.6924
20220517:2330,0.0,0.0,0.0,28.22,3.93,0.0,Batticaloa,7.7102,81.6924
20220518:0030,3.66,14.08,2.66,28.23,3.86,0.0,Batticaloa,7.7102,81.6924
20220518:0130,100.5,162.04,16.74,28.29,3.59,0.0,Batticaloa,7.7102,81.6924
20220518:0230,291.92,389.97,30.87,28.86,2.97,0.0,Batticaloa,7.7102,81.6924
20220518:0330,443.64,581.38,44.93,29.1,2.41,0.0,Batticaloa,7.7102,81.6924
20220518:0430,520.31,685.44,58.69,29.51,2.14,0.0,Batticaloa,7.7102,81.6924
20220518:0530,529.36,702.82,71.31,29.98,1.93,0.0,Batticaloa,7.7102,81.6924
20220518:0630,534.98,719.93,78.16,29.81,1.03,0.0,Batticaloa,7.7102,81.6924
20220518:0730,563.92,769.34,71.17,29.85,0.62,0.0,Batticaloa,7.7102,81.6924
20220518:0830,457.28,611.69,58.52,29.8,0.62,0.0,Batticaloa,7.7102,81.6924
20220518:0930,377.02,499.36,44.76,30.19,1.24,0.0,Batticaloa,7.7102,81.6924
20220518:1030,227.32,312.46,30.7,31.24,1.24,0.0,Batticaloa,7.7102,81.6924
20220518:1130,92.93,153.88,16.57,31.49,2.48,0.0,Batticaloa,7.7102,81.6924
20220518:1230,5.14,17.0,2.49,31.48,3.17,0.0,Batticaloa,7.7102,81.6924
20220518:1330,0.0,0.0,0.0,31.09,4.07,0.0,Batticaloa,7.7102,81.6924
20220518:1430,0.0,0.0,0.0,30.14,4.07,0.0,Batticaloa,7.7102,81.6924
20220518:1530,0.0,0.0,0.0,29.89,3.72,0.0,Batticaloa,7.7102,81.6924
20220518:1630,0.0,0.0,0.0,29.87,3.52,0.0,Batticaloa,7.7102,81.6924
20220518:1730,0.0,0.0,0.0,29.51,3.79,0.0,Batticaloa,7.7102,81.6924
20220518:1830,0.0,0.0,0.0,28.82,4.41,0.0,Batticaloa,7.7102,81.6924
20220518:1930,0.0,0.0,0.0,28.52,4.41,0.0,Batticaloa,7.7102,81.6924
20220518:2030,0.0,0.0,0.0,28.43,4.14,0.0,Batticaloa,7.7102,81.6924
20220518:2130,0.0,0.0,0.0,28.37,3.59,0.0,Batticaloa,7.7102,81.6924
20220518:2230,0.0,0.0,0.0,28.25,2.76,0.0,Batticaloa,7.7102,81.6924
20220518:2330,0.0,0.0,0.0,28.17,2.55,0.0,Batticaloa,7.7102,81.6924
20220519:0030,3.82,14.38,2.68,28.03,2.48,0.0,Batticaloa,7.7102,81.6924
20220519:0130,108.88,178.14,16.74,28.03,2.34,0.0,Batticaloa,7.7102,81.6924
20220519:0230,285.06,381.72,30.85,28.62,2.41,0.0,Batticaloa,7.7102,81.6924
20220519:0330,447.94,587.05,44.89,29.0,2.21,0.0,Batticaloa,7.7102,81.6924
20220519:0430,482.51,635.0,58.61,29.62,2.0,0.0,Batticaloa,7.7102,81.6924
20220519:0530,597.65,800.5,71.17,30.77,2.41,0.0,Batticaloa,7.7102,81.6924
20220519:0630,648.76,879.41,77.94,31.0,2.28,0.0,Batticaloa,7.7102,81.6924
20220519:0730,562.07,762.25,71.05,31.23,1.31,0.0,Batticaloa,7.7102,81.6924
20220519:0830,438.15,586.54,58.46,31.61,0.9,0.0,Batticaloa,7.7102,81.6924
20220519:0930,403.44,543.79,44.74,31.93,0.69,0.0,Batticaloa,7.7102,81.6924
20220519:1030,242.16,334.34,30.7,31.35,0.48,0.0,Batticaloa,7.7102,81.6924
20220519:1130,92.04,154.77,16.59,31.29,0.41,0.0,Batticaloa,7.7102,81.6924
20220519:1230,2.73,12.4,2.52,31.08,0.28,0.0,Batticaloa,7.7102,81.6924
20220519:1330,0.0,0.0,0.0,30.76,0.34,0.0,Batticaloa,7.7102,81.6924
20220519:1430,0.0,0.0,0.0,30.24,1.59,0.0,Batticaloa,7.7102,81.6924
20220519:1530,0.0,0.0,0.0,29.51,2.34,0.0,Batticaloa,7.7102,81.6924
20220519:1630,0.0,0.0,0.0,29.27,2.28,0.0,Batticaloa,7.7102,81.6924
20220519:1730,0.0,0.0,0.0,29.4,2.21,0.0,Batticaloa,7.7102,81.6924
20220519:1830,0.0,0.0,0.0,29.47,2.41,0.0,Batticaloa,7.7102,81.6924
20220519:1930,0.0,0.0,0.0,28.83,2.76,0.0,Batticaloa,7.7102,81.6924
20220519:2030,0.0,0.0,0.0,28.48,3.03,0.0,Batticaloa,7.7102,81.6924
20220519:2130,0.0,0.0,0.0,28.28,3.31,0.0,Batticaloa,7.7102,81.6924
20220519:2230,0.0,0.0,0.0,27.84,2.9,0.0,Batticaloa,7.7102,81.6924
20220519:2330,0.0,0.0,0.0,27.55,2.62,0.0,Batticaloa,7.7102,81.6924
20220520:0030,3.83,14.38,2.69,27.59,2.41,0.0,Batticaloa,7.7102,81.6924
20220520:0130,108.68,176.83,16.74,27.9,2.41,0.0,Batticaloa,7.7102,81.6924
20220520:0230,294.76,395.51,30.83,28.44,1.93,0.0,Batticaloa,7.7102,81.6924
20220520:0330,457.49,606.0,44.84,28.75,1.24,0.0,Batticaloa,7.7102,81.6924
20220520:0430,566.53,766.04,58.53,29.1,0.9,0.0,Batticaloa,7.7102,81.6924
20220520:0530,620.76,847.11,71.03,29.91,1.24,0.0,Batticaloa,7.7102,81.6924
20220520:0630,581.71,784.62,77.73,30.11,1.45,0.0,Batticaloa,7.7102,81.6924
20220520:0730,583.13,785.98,70.93,30.32,1.72,0.0,Batticaloa,7.7102,81.6924
20220520:0830,494.09,654.47,58.41,30.74,1.93,0.0,Batticaloa,7.7102,81.6924
20220520:0930,409.02,541.03,44.71,31.06,2.0,0.0,Batticaloa,7.7102,81.6924
20220520:1030,259.43,354.5,30.7,31.3,1.72,0.0,Batticaloa,7.7102,81.6924
20220520:1130,89.39,151.69,16.61,31.49,1.24,0.0,Batticaloa,7.7102,81.6924
20220520:1230,1.95,10.77,2.56,31.32,1.03,0.0,Batticaloa,7.7102,81.6924
20220520:1330,0.0,0.0,0.0,31.13,0.62,0.0,Batticaloa,7.7102,81.6924
20220520:1430,0.0,0.0,0.0,30.51,1.45,0.0,Batticaloa,7.7102,81.6924
20220520:1530,0.0,0.0,0.0,30.11,2.62,0.0,Batticaloa,7.7102,81.6924
20220520:1630,0.0,0.0,0.0,29.88,3.31,0.0,Batticaloa,7.7102,81.6924
20220520:1730,0.0,0.0,0.0,29.52,3.1,0.0,Batticaloa,7.7102,81.6924
20220520:1830,0.0,0.0,0.0,29.34,2.9,0.0,Batticaloa,7.7102,81.6924
20220520:1930,0.0,0.0,0.0,29.11,2.97,0.0,Batticaloa,7.7102,81.6924
20220520:2030,0.0,0.0,0.0,28.87,3.17,0.0,Batticaloa,7.7102,81.6924
20220520:2130,0.0,0.0,0.0,28.7,3.24,0.0,Batticaloa,7.7102,81.6924
20220520:2230,0.0,0.0,0.0,28.34,2.9,0.0,Batticaloa,7.7102,81.6924
20220520:2330,0.0,0.0,0.0,28.12,2.41,0.0,Batticaloa,7.7102,81.6924
20220521:0030,3.9,14.53,2.71,28.03,2.0,0.0,Batticaloa,7.7102,81.6924
