time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220416:1830,0.0,0.0,0.0,25.63,1.66,0.0,Anuradhapura,8.31223,80.41306
20220416:1930,0.0,0.0,0.0,25.68,1.86,0.0,Anuradhapura,8.31223,80.41306
20220416:2030,0.0,0.0,0.0,25.5,1.93,0.0,Anuradhapura,8.31223,80.41306
20220416:2130,0.0,0.0,0.0,25.38,2.0,0.0,Anuradhapura,8.31223,80.41306
20220416:2230,0.0,0.0,0.0,25.19,2.14,0.0,Anuradhapura,8.31223,80.41306
20220416:2330,0.0,0.0,0.0,25.07,2.14,0.0,Anuradhapura,8.31223,80.41306
20220417:0030,0.0,0.0,-0.48,24.96,2.21,0.0,Anuradhapura,8.31223,80.41306
20220417:0130,86.09,141.2,14.15,25.0,2.07,0.0,Anuradhapura,8.31223,80.41306
20220417:0230,251.96,333.37,28.84,26.05,3.03,0.0,Anuradhapura,8.31223,80.41306
20220417:0330,418.92,537.95,43.57,27.34,3.45,0.0,Anuradhapura,8.31223,80.41306
20220417:0430,571.78,747.75,58.32,28.63,3.1,0.0,Anuradhapura,8.31223,80.41306
20220417:0530,592.29,784.53,73.04,29.88,3.03,0.0,Anuradhapura,8.31223,80.41306
20220417:0630,633.61,848.6,87.03,30.54,3.03,0.0,Anuradhapura,8.31223,80.41306
20220417:0730,590.98,788.57,77.04,31.05,3.03,0.0,Anuradhapura,8.31223,80.41306
20220417:0830,471.3,618.45,62.35,29.22,2.28,0.0,Anuradhapura,8.31223,80.41306
20220417:0930,317.59,417.6,47.6,29.76,2.55,0.0,Anuradhapura,8.31223,80.41306
20220417:1030,158.11,214.73,32.86,26.77,2.21,0.0,Anuradhapura,8.31223,80.41306
20220417:1130,83.78,130.5,18.15,27.13,1.72,0.0,Anuradhapura,8.31223,80.41306
20220417:1230,3.78,18.99,3.5,27.39,2.14,0.0,Anuradhapura,8.31223,80.41306
20220417:1330,0.0,0.0,0.0,26.96,1.86,0.0,Anuradhapura,8.31223,80.41306
20220417:1430,0.0,0.0,0.0,26.53,1.79,0.0,Anuradhapura,8.31223,80.41306
20220417:1530,0.0,0.0,0.0,26.13,1.86,0.0,Anuradhapura,8.31223,80.41306
20220417:1630,0.0,0.0,0.0,25.76,1.86,0.0,Anuradhapura,8.31223,80.41306
20220417:1730,0.0,0.0,0.0,25.51,1.72,0.0,Anuradhapura,8.31223,80.41306
20220417:1830,0.0,0.0,0.0,25.31,1.79,0.0,Anuradhapura,8.31223,80.41306
20220417:1930,0.0,0.0,0.0,25.29,2.14,0.0,Anuradhapura,8.31223,80.41306
20220417:2030,0.0,0.0,0.0,25.16,2.14,0.0,Anuradhapura,8.31223,80.41306
20220417:2130,0.0,0.0,0.0,24.95,2.07,0.0,Anuradhapura,8.31223,80.41306
20220417:2230,0.0,0.0,0.0,24.83,2.21,0.0,Anuradhapura,8.31223,80.41306
20220417:2330,0.0,0.0,0.0,24.73,2.28,0.0,Anuradhapura,8.31223,80.41306
20220418:0030,0.0,0.0,-0.37,24.69,2.34,0.0,Anuradhapura,8.31223,80.41306
20220418:0130,61.06,95.92,14.24,24.77,2.0,0.0,Anuradhapura,8.31223,80.41306
20220418:0230,202.61,269.2,28.92,25.42,3.52,0.0,Anuradhapura,8.31223,80.41306
20220418:0330,339.77,436.69,43.64,26.6,3.66,0.0,Anuradhapura,8.31223,80.41306
20220418:0430,490.22,636.0,58.37,27.77,3.1,0.0,Anuradhapura,8.31223,80.41306
20220418:0530,568.65,743.87,73.06,28.65,3.45,0.0,Anuradhapura,8.31223,80.41306
20220418:0630,550.29,719.36,86.8,29.58,3.45,0.0,Anuradhapura,8.31223,80.41306
20220418:0730,604.6,807.44,76.92,30.6,2.76,0.0,Anuradhapura,8.31223,80.41306
