time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220105:0330,159.76,211.94,33.87,24.14,2.97,0.0,Kurunegala,7.4839,80.3683
20220105:0430,219.71,283.51,45.54,25.0,3.45,0.0,Kurunegala,7.4839,80.3683
20220105:0530,242.88,312.73,54.91,25.51,2.97,0.0,Kurunegala,7.4839,80.3683
20220105:0630,408.52,520.83,59.71,26.0,2.76,0.0,Kurunegala,7.4839,80.3683
20220105:0730,392.51,502.0,57.83,27.04,3.1,0.0,Kurunegala,7.4839,80.3683
20220105:0830,263.68,340.39,50.21,27.29,3.03,0.0,Kurunegala,7.4839,80.3683
20220105:0930,392.34,503.56,39.39,27.15,3.1,0.0,Kurunegala,7.4839,80.3683
20220105:1030,258.81,339.92,27.0,27.46,2.97,0.0,Kurunegala,7.4839,80.3683
20220105:1130,108.02,162.71,13.84,27.24,2.69,0.0,Kurunegala,7.4839,80.3683
20220105:1230,1.13,8.8,0.26,26.34,2.34,0.0,Kurunegala,7.4839,80.3683
20220105:1330,0.0,0.0,0.0,25.54,2.14,0.0,Kurunegala,7.4839,80.3683
20220105:1430,0.0,0.0,0.0,24.74,2.07,0.0,Kurunegala,7.4839,80.3683
20220105:1530,0.0,0.0,0.0,24.3,2.07,0.0,Kurunegala,7.4839,80.3683
20220105:1630,0.0,0.0,0.0,24.0,2.14,0.0,Kurunegala,7.4839,80.3683
20220105:1730,0.0,0.0,0.0,23.69,2.21,0.0,Kurunegala,7.4839,80.3683
20220105:1830,0.0,0.0,0.0,23.52,2.34,0.0,Kurunegala,7.4839,80.3683
20220105:1930,0.0,0.0,0.0,23.42,2.62,0.0,Kurunegala,7.4839,80.3683
20220105:2030,0.0,0.0,0.0,23.2,2.62,0.0,Kurunegala,7.4839,80.3683
20220105:2130,0.0,0.0,0.0,23.03,2.62,0.0,Kurunegala,7.4839,80.3683
20220105:2230,0.0,0.0,0.0,23.01,2.55,0.0,Kurunegala,7.4839,80.3683
20220105:2330,0.0,0.0,0.0,23.09,2.62,0.0,Kurunegala,7.4839,80.3683
20220106:0030,0.0,0.0,-6.1,23.28,2.69,0.0,Kurunegala,7.4839,80.3683
20220106:0130,29.05,56.65,7.6,23.39,2.62,0.0,Kurunegala,7.4839,80.3683
20220106:0230,111.15,156.12,21.0,23.75,2.21,0.0,Kurunegala,7.4839,80.3683
20220106:0330,288.12,367.24,33.83,24.61,3.45,0.0,Kurunegala,7.4839,80.3683
20220106:0430,485.69,617.48,45.54,26.16,4.28,0.0,Kurunegala,7.4839,80.3683
20220106:0530,542.08,699.42,54.95,27.78,4.21,0.0,Kurunegala,7.4839,80.3683
