time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20231125:2330,0.0,0.0,0.0,23.98,1.59,0.0,Vavuniya,8.7514,80.4971
20231126:0030,0.0,0.0,-2.14,23.85,1.59,0.0,Vavuniya,8.7514,80.4971
20231126:0130,103.0,158.86,11.6,23.89,1.38,0.0,Vavuniya,8.7514,80.4971
20231126:0230,255.76,335.59,24.96,24.92,2.0,0.0,Vavuniya,8.7514,80.4971
20231126:0330,405.04,519.87,37.62,26.45,2.62,0.0,Vavuniya,8.7514,80.4971
20231126:0430,524.4,678.81,48.91,27.84,3.24,0.0,Vavuniya,8.7514,80.4971
20231126:0530,549.69,716.88,57.32,28.97,3.31,0.0,Vavuniya,8.7514,80.4971
20231126:0630,576.87,757.98,60.32,29.69,3.45,0.0,Vavuniya,8.7514,80.4971
20231126:0730,527.9,685.49,56.4,29.37,3.59,0.0,Vavuniya,8.7514,80.4971
20231126:0830,396.45,512.51,47.44,29.11,3.66,0.0,Vavuniya,8.7514,80.4971
20231126:0930,328.83,425.46,35.9,28.87,3.38,0.0,Vavuniya,8.7514,80.4971
20231126:1030,192.94,261.4,23.11,28.43,3.31,0.0,Vavuniya,8.7514,80.4971
20231126:1130,58.52,102.33,9.68,27.73,3.03,0.0,Vavuniya,8.7514,80.4971
20231126:1230,0.0,0.0,-4.09,26.99,2.83,0.0,Vavuniya,8.7514,80.4971
20231126:1330,0.0,0.0,0.0,26.24,2.48,0.0,Vavuniya,8.7514,80.4971
20231126:1430,0.0,0.0,0.0,25.64,2.55,0.0,Vavuniya,8.7514,80.4971
20231126:1530,0.0,0.0,0.0,25.29,2.21,0.0,Vavuniya,8.7514,80.4971
20231126:1630,0.0,0.0,0.0,24.97,1.86,0.0,Vavuniya,8.7514,80.4971
20231126:1730,0.0,0.0,0.0,24.75,1.86,0.0,Vavuniya,8.7514,80.4971
20231126:1830,0.0,0.0,0.0,24.45,2.34,0.0,Vavuniya,8.7514,80.4971
20231126:1930,0.0,0.0,0.0,24.65,1.86,0.0,Vavuniya,8.7514,80.4971
20231126:2030,0.0,0.0,0.0,24.65,2.14,0.0,Vavuniya,8.7514,80.4971
20231126:2130,0.0,0.0,0.0,24.47,2.21,0.0,Vavuniya,8.7514,80.4971
20231126:2230,0.0,0.0,0.0,24.24,2.14,0.0,Vavuniya,8.7514,80.4971
20231126:2330,0.0,0.0,0.0,24.14,2.14,0.0,Vavuniya,8.7514,80.4971
20231127:0030,0.0,0.0,-2.24,24.08,2.14,0.0,Vavuniya,8.7514,80.4971
20231127:0130,71.43,113.55,11.48,24.1,2.07,0.0,Vavuniya,8.7514,80.4971
20231127:0230,245.9,321.36,24.82,25.02,3.45,0.0,Vavuniya,8.7514,80.4971
20231127:0330,347.5,444.61,37.46,26.51,3.86,0.0,Vavuniya,8.7514,80.4971
20231127:0430,433.79,557.57,48.72,27.64,3.72,0.0,Vavuniya,8.7514,80.4971
20231127:0530,529.24,682.97,57.12,28.52,4.21,0.0,Vavuniya,8.7514,80.4971
20231127:0630,576.03,747.34,60.13,28.88,4.21,0.0,Vavuniya,8.7514,80.4971
20231127:0730,514.27,669.85,56.28,29.49,3.52,0.0,Vavuniya,8.7514,80.4971
20231127:0830,276.44,363.75,47.38,29.42,3.17,0.0,Vavuniya,8.7514,80.4971
20231127:0930,180.5,239.93,35.88,26.99,3.03,0.0,Vavuniya,8.7514,80.4971
20231127:1030,146.6,201.5,23.12,26.98,2.76,0.0,Vavuniya,8.7514,80.4971
20231127:1130,53.19,91.91,9.71,26.9,2.14,0.0,Vavuniya,8.7514,80.4971
20231127:1230,0.0,0.0,-4.04,26.12,2.14,0.0,Vavuniya,8.7514,80.4971
20231127:1330,0.0,0.0,0.0,25.63,1.66,0.0,Vavuniya,8.7514,80.4971
20231127:1430,0.0,0.0,0.0,25.42,1.66,0.0,Vavuniya,8.7514,80.4971
20231127:1530,0.0,0.0,0.0,25.22,1.72,0.0,Vavuniya,8.7514,80.4971
20231127:1630,0.0,0.0,0.0,24.87,1.72,0.0,Vavuniya,8.7514,80.4971
20231127:1730,0.0,0.0,0.0,24.64,1.66,0.0,Vavuniya,8.7514,80.4971
20231127:1830,0.0,0.0,0.0,24.38,1.45,0.0,Vavuniya,8.7514,80.4971
20231127:1930,0.0,0.0,0.0,24.12,1.38,0.0,Vavuniya,8.7514,80.4971
20231127:2030,0.0,0.0,0.0,24.03,1.45,0.0,Vavuniya,8.7514,80.4971
20231127:2130,0.0,0.0,0.0,23.94,1.31,0.0,Vavuniya,8.7514,80.4971
20231127:2230,0.0,0.0,0.0,23.82,1.1,0.0,Vavuniya,8.7514,80.4971
20231127:2330,0.0,0.0,0.0,23.6,1.1,0.0,Vavuniya,8.7514,80.4971
20231128:0030,0.0,0.0,-2.35,23.29,0.97,0.0,Vavuniya,8.7514,80.4971
20231128:0130,72.43,113.6,11.36,23.31,0.97,0.0,Vavuniya,8.7514,80.4971
20231128:0230,243.64,321.02,24.68,24.99,1.72,0.0,Vavuniya,8.7514,80.4971
20231128:0330,363.35,468.19,37.3,25.98,2.0,0.0,Vavuniya,8.7514,80.4971
20231128:0430,524.88,682.41,48.54,27.27,2.69,0.0,Vavuniya,8.7514,80.4971
20231128:0530,532.48,694.87,56.93,28.41,3.1,0.0,Vavuniya,8.7514,80.4971
20231128:0630,545.21,710.65,59.96,28.8,3.38,0.0,Vavuniya,8.7514,80.4971
20231128:0730,500.82,652.09,56.16,29.07,3.17,0.0,Vavuniya,8.7514,80.4971
20231128:0830,365.61,474.47,47.32,29.3,2.83,0.0,Vavuniya,8.7514,80.4971
20231128:0930,260.09,338.04,35.86,27.65,3.03,0.0,Vavuniya,8.7514,80.4971
20231128:1030,130.53,181.77,23.13,27.19,2.55,0.0,Vavuniya,8.7514,80.4971
20231128:1130,48.73,84.73,9.75,26.84,2.28,0.0,Vavuniya,8.7514,80.4971
20231128:1230,0.0,0.0,-3.99,26.32,2.07,0.0,Vavuniya,8.7514,80.4971
20231128:1330,0.0,0.0,0.0,25.63,1.79,0.0,Vavuniya,8.7514,80.4971
20231128:1430,0.0,0.0,0.0,25.23,1.31,0.0,Vavuniya,8.7514,80.4971
20231128:1530,0.0,0.0,0.0,24.76,1.17,0.0,Vavuniya,8.7514,80.4971
20231128:1630,0.0,0.0,0.0,24.46,1.24,0.0,Vavuniya,8.7514,80.4971
20231128:1730,0.0,0.0,0.0,24.28,1.38,0.0,Vavuniya,8.7514,80.4971
