time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20230124:1630,0.0,0.0,0.0,23.95,1.86,0.0,Kalutara,6.5831,79.9593
20230124:1730,0.0,0.0,0.0,23.81,1.31,0.0,Kalutara,6.5831,79.9593
20230124:1830,0.0,0.0,0.0,23.31,0.9,0.0,Kalutara,6.5831,79.9593
20230124:1930,0.0,0.0,0.0,23.79,1.31,0.0,Kalutara,6.5831,79.9593
20230124:2030,0.0,0.0,0.0,23.45,1.03,0.0,Kalutara,6.5831,79.9593
20230124:2130,0.0,0.0,0.0,23.16,0.97,0.0,Kalutara,6.5831,79.9593
20230124:2230,0.0,0.0,0.0,22.75,0.97,0.0,Kalutara,6.5831,79.9593
20230124:2330,0.0,0.0,0.0,22.56,1.1,0.0,Kalutara,6.5831,79.9593
20230125:0030,0.0,0.0,0.0,22.34,0.9,0.0,Kalutara,6.5831,79.9593
20230125:0130,38.25,73.51,6.7,22.28,0.83,0.0,Kalutara,6.5831,79.9593
20230125:0230,151.18,206.93,20.57,23.57,0.48,0.0,Kalutara,6.5831,79.9593
20230125:0330,382.67,500.52,34.02,24.29,0.21,0.0,Kalutara,6.5831,79.9593
20230125:0430,530.34,704.98,46.63,25.57,0.55,0.0,Kalutara,6.5831,79.9593
20230125:0530,579.78,775.11,57.38,26.43,1.03,0.0,Kalutara,6.5831,79.9593
20230125:0630,641.74,868.02,63.86,26.99,1.03,0.0,Kalutara,6.5831,79.9593
20230125:0730,638.1,861.29,62.8,28.19,1.52,0.0,Kalutara,6.5831,79.9593
20230125:0830,478.32,629.41,54.89,28.56,1.52,0.0,Kalutara,6.5831,79.9593
20230125:0930,311.96,405.41,43.5,28.26,1.86,0.0,Kalutara,6.5831,79.9593
20230125:1030,238.25,314.71,30.61,27.54,1.59,0.0,Kalutara,6.5831,79.9593
20230125:1130,79.69,121.04,17.02,26.86,1.79,0.0,Kalutara,6.5831,79.9593
20230125:1230,6.43,25.96,3.09,26.1,2.41,0.0,Kalutara,6.5831,79.9593
20230125:1330,0.0,0.0,0.0,25.46,2.9,0.0,Kalutara,6.5831,79.9593
20230125:1430,0.0,0.0,0.0,24.71,3.03,0.0,Kalutara,6.5831,79.9593
20230125:1530,0.0,0.0,0.0,24.62,2.34,0.0,Kalutara,6.5831,79.9593
20230125:1630,0.0,0.0,0.0,24.65,2.07,0.0,Kalutara,6.5831,79.9593
20230125:1730,0.0,0.0,0.0,24.53,1.72,0.0,Kalutara,6.5831,79.9593
20230125:1830,0.0,0.0,0.0,24.3,1.1,0.0,Kalutara,6.5831,79.9593
20230125:1930,0.0,0.0,0.0,24.99,0.14,0.0,Kalutara,6.5831,79.9593
20230125:2030,0.0,0.0,0.0,23.72,0.83,0.0,Kalutara,6.5831,79.9593
20230125:2130,0.0,0.0,0.0,23.33,1.1,0.0,Kalutara,6.5831,79.9593
20230125:2230,0.0,0.0,0.0,23.13,1.17,0.0,Kalutara,6.5831,79.9593
20230125:2330,0.0,0.0,0.0,22.89,1.1,0.0,Kalutara,6.5831,79.9593
20230126:0030,0.0,0.0,0.0,22.71,1.1,0.0,Kalutara,6.5831,79.9593
20230126:0130,37.97,72.43,6.69,22.42,1.17,0.0,Kalutara,6.5831,79.9593
20230126:0230,186.87,252.65,20.58,23.91,0.9,0.0,Kalutara,6.5831,79.9593
20230126:0330,333.39,435.93,34.06,25.23,0.69,0.0,Kalutara,6.5831,79.9593
20230126:0430,414.21,548.1,46.71,26.09,0.41,0.0,Kalutara,6.5831,79.9593
20230126:0530,479.44,638.4,57.54,26.66,0.69,0.0,Kalutara,6.5831,79.9593
20230126:0630,569.64,764.32,64.09,27.19,1.38,0.0,Kalutara,6.5831,79.9593
20230126:0730,550.3,742.8,63.06,27.91,0.83,0.0,Kalutara,6.5831,79.9593
20230126:0830,550.33,732.25,55.1,28.23,1.52,0.0,Kalutara,6.5831,79.9593
20230126:0930,421.91,550.15,43.67,28.26,1.86,0.0,Kalutara,6.5831,79.9593
20230126:1030,281.88,370.57,30.74,27.95,1.79,0.0,Kalutara,6.5831,79.9593
20230126:1130,109.07,158.94,17.13,27.17,1.17,0.0,Kalutara,6.5831,79.9593
20230126:1230,6.37,21.57,3.18,26.65,0.69,0.0,Kalutara,6.5831,79.9593
