time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20221121:1730,0.0,0.0,0.0,26.19,3.38,0.0,Trincomalee,8.5778,81.2289
20221121:1830,0.0,0.0,0.0,25.79,3.45,0.0,Trincomalee,8.5778,81.2289
20221121:1930,0.0,0.0,0.0,25.47,3.24,0.0,Trincomalee,8.5778,81.2289
20221121:2030,0.0,0.0,0.0,24.77,2.97,0.0,Trincomalee,8.5778,81.2289
20221121:2130,0.0,0.0,0.0,24.71,2.97,0.0,Trincomalee,8.5778,81.2289
20221121:2230,0.0,0.0,0.0,24.42,3.24,0.0,Trincomalee,8.5778,81.2289
20221121:2330,0.0,0.0,0.0,24.19,3.66,0.0,Trincomalee,8.5778,81.2289
20221122:0030,0.0,0.0,-0.99,24.15,3.86,0.0,Trincomalee,8.5778,81.2289
20221122:0130,134.97,201.04,12.81,24.17,3.66,0.0,Trincomalee,8.5778,81.2289
20221122:0230,347.1,450.19,26.24,25.7,3.1,0.0,Trincomalee,8.5778,81.2289
20221122:0330,522.03,673.22,38.97,26.46,2.97,0.0,Trincomalee,8.5778,81.2289
20221122:0430,611.55,798.95,50.3,27.15,2.9,0.0,Trincomalee,8.5778,81.2289
20221122:0530,685.82,923.74,58.64,28.82,2.28,0.0,Trincomalee,8.5778,81.2289
20221122:0630,626.46,849.92,61.25,29.41,1.45,0.0,Trincomalee,8.5778,81.2289
20221122:0730,544.18,737.65,56.75,29.83,0.69,0.0,Trincomalee,8.5778,81.2289
20221122:0830,423.37,571.83,47.34,30.39,0.07,0.0,Trincomalee,8.5778,81.2289
20221122:0930,358.65,481.61,35.52,30.45,0.21,0.0,Trincomalee,8.5778,81.2289
20221122:1030,231.05,315.33,22.54,29.44,1.17,0.0,Trincomalee,8.5778,81.2289
20221122:1130,66.45,117.92,8.99,29.27,1.59,0.0,Trincomalee,8.5778,81.2289
20221122:1230,0.0,0.0,-4.88,28.79,1.59,0.0,Trincomalee,8.5778,81.2289
20221122:1330,0.0,0.0,0.0,28.21,1.59,0.0,Trincomalee,8.5778,81.2289
20221122:1430,0.0,0.0,0.0,27.31,1.38,0.0,Trincomalee,8.5778,81.2289
20221122:1530,0.0,0.0,0.0,27.25,0.69,0.0,Trincomalee,8.5778,81.2289
20221122:1630,0.0,0.0,0.0,26.76,0.07,0.0,Trincomalee,8.5778,81.2289
20221122:1730,0.0,0.0,0.0,26.07,0.97,0.0,Trincomalee,8.5778,81.2289
20221122:1830,0.0,0.0,0.0,25.68,1.52,0.0,Trincomalee,8.5778,81.2289
20221122:1930,0.0,0.0,0.0,25.44,1.86,0.0,Trincomalee,8.5778,81.2289
20221122:2030,0.0,0.0,0.0,25.32,2.41,0.0,Trincomalee,8.5778,81.2289
20221122:2130,0.0,0.0,0.0,25.18,3.1,0.0,Trincomalee,8.5778,81.2289
20221122:2230,0.0,0.0,0.0,24.56,3.31,0.0,Trincomalee,8.5778,81.2289
