time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220805:1730,0.0,0.0,0.0,25.32,5.17,0.0,Matara,5.94851,80.53528
20220805:1830,0.0,0.0,0.0,25.46,4.9,0.0,Matara,5.94851,80.53528
20220805:1930,0.0,0.0,0.0,25.43,5.1,0.0,Matara,5.94851,80.53528
20220805:2030,0.0,0.0,0.0,25.17,5.59,0.0,Matara,5.94851,80.53528
20220805:2130,0.0,0.0,0.0,25.08,5.17,0.0,Matara,5.94851,80.53528
20220805:2230,0.0,0.0,0.0,25.35,4.83,0.0,Matara,5.94851,80.53528
20220805:2330,0.0,0.0,0.0,25.27,4.62,0.0,Matara,5.94851,80.53528
20220806:0030,0.0,0.0,-1.54,25.27,4.41,0.0,Matara,5.94851,80.53528
20220806:0130,60.45,103.82,12.77,25.11,4.76,0.0,Matara,5.94851,80.53528
20220806:0230,208.24,278.92,27.13,25.76,4.69,0.0,Matara,5.94851,80.53528
20220806:0330,366.53,466.47,41.45,25.87,4.83,0.0,Matara,5.94851,80.53528
20220806:0430,463.75,586.71,55.57,26.06,5.45,0.0,Matara,5.94851,80.53528
20220806:0530,451.36,576.77,68.98,27.59,5.86,0.0,Matara,5.94851,80.53528
20220806:0630,534.21,682.53,78.69,27.42,6.07,0.0,Matara,5.94851,80.53528
20220806:0730,495.96,634.32,74.34,27.56,6.48,0.0,Matara,5.94851,80.53528
20220806:0830,374.86,480.26,61.84,27.87,6.62,0.0,Matara,5.94851,80.53528
20220806:0930,344.98,441.2,47.93,27.75,6.69,0.0,Matara,5.94851,80.53528
20220806:1030,233.25,304.84,33.67,26.97,7.86,0.0,Matara,5.94851,80.53528
20220806:1130,107.01,156.06,19.32,26.95,7.1,0.0,Matara,5.94851,80.53528
20220806:1230,10.85,28.6,4.97,26.81,6.07,0.0,Matara,5.94851,80.53528
20220806:1330,0.0,0.0,0.0,26.77,5.38,0.0,Matara,5.94851,80.53528
20220806:1430,0.0,0.0,0.0,26.07,5.03,0.0,Matara,5.94851,80.53528
20220806:1530,0.0,0.0,0.0,26.05,4.76,0.0,Matara,5.94851,80.53528
20220806:1630,0.0,0.0,0.0,26.18,4.62,0.0,Matara,5.94851,80.53528
20220806:1730,0.0,0.0,0.0,26.14,4.83,0.0,Matara,5.94851,80.53528
20220806:1830,0.0,0.0,0.0,26.16,4.69,0.0,Matara,5.94851,80.53528
20220806:1930,0.0,0.0,0.0,26.15,4.9,0.0,Matara,5.94851,80.53528
20220806:2030,0.0,0.0,0.0,25.95,4.9,0.0,Matara,5.94851,80.53528
20220806:2130,0.0,0.0,0.0,25.93,4.9,0.0,Matara,5.94851,80.53528
20220806:2230,0.0,0.0,0.0,25.53,5.38,0.0,Matara,5.94851,80.53528
