time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20230410:0030,0.0,0.0,-1.52,28.2,4.07,0.0,Jaffna,9.66845,80.00742
20230410:0130,74.4,129.82,13.15,28.38,3.93,0.0,Jaffna,9.66845,80.00742
20230410:0230,266.72,357.17,27.89,29.22,3.93,0.0,Jaffna,9.66845,80.00742
20230410:0330,475.97,617.08,42.65,29.36,3.93,0.0,Jaffna,9.66845,80.00742
20230410:0430,586.71,766.65,57.44,29.53,3.93,0.0,Jaffna,9.66845,80.00742
20230410:0530,654.98,865.91,72.21,30.25,4.07,0.0,Jaffna,9.66845,80.00742
20230410:0630,677.51,895.46,86.65,30.51,4.34,0.0,Jaffna,9.66845,80.00742
20230410:0730,654.44,858.94,77.94,30.52,4.76,0.0,Jaffna,9.66845,80.00742
20230410:0830,557.08,720.97,63.19,30.66,5.1,0.0,Jaffna,9.66845,80.00742
20230410:0930,483.04,622.46,48.41,30.6,5.45,0.0,Jaffna,9.66845,80.00742
20230410:1030,357.5,466.66,33.63,30.31,5.45,0.0,Jaffna,9.66845,80.00742
20230410:1130,159.1,235.3,18.88,30.26,5.66,0.0,Jaffna,9.66845,80.00742
20230410:1230,5.99,29.67,4.19,30.13,5.79,0.0,Jaffna,9.66845,80.00742
20230410:1330,0.0,0.0,0.0,29.97,5.66,0.0,Jaffna,9.66845,80.00742
20230410:1430,0.0,0.0,0.0,29.4,5.59,0.0,Jaffna,9.66845,80.00742
20230410:1530,0.0,0.0,0.0,29.09,5.52,0.0,Jaffna,9.66845,80.00742
20230410:1630,0.0,0.0,0.0,29.03,5.59,0.0,Jaffna,9.66845,80.00742
20230410:1730,0.0,0.0,0.0,28.78,5.59,0.0,Jaffna,9.66845,80.00742
20230410:1830,0.0,0.0,0.0,28.66,5.45,0.0,Jaffna,9.66845,80.00742
20230410:1930,0.0,0.0,0.0,28.57,5.1,0.0,Jaffna,9.66845,80.00742
20230410:2030,0.0,0.0,0.0,28.3,4.69,0.0,Jaffna,9.66845,80.00742
20230410:2130,0.0,0.0,0.0,28.05,4.28,0.0,Jaffna,9.66845,80.00742
20230410:2230,0.0,0.0,0.0,28.05,4.07,0.0,Jaffna,9.66845,80.00742
20230410:2330,0.0,0.0,0.0,27.95,4.0,0.0,Jaffna,9.66845,80.00742
20230411:0030,0.0,0.0,-1.38,27.93,3.86,0.0,Jaffna,9.66845,80.00742
20230411:0130,84.23,144.26,13.28,27.98,3.66,0.0,Jaffna,9.66845,80.00742
20230411:0230,280.57,374.56,28.0,28.76,3.66,0.0,Jaffna,9.66845,80.00742
20230411:0330,434.42,561.71,42.76,29.03,3.72,0.0,Jaffna,9.66845,80.00742
20230411:0430,547.69,713.22,57.54,29.13,3.59,0.0,Jaffna,9.66845,80.00742
20230411:0530,572.62,749.03,72.32,29.87,3.45,0.0,Jaffna,9.66845,80.00742
20230411:0630,628.26,829.35,86.88,30.01,3.45,0.0,Jaffna,9.66845,80.00742
20230411:0730,653.26,865.82,77.92,30.06,3.66,0.0,Jaffna,9.66845,80.00742
20230411:0830,580.36,761.7,63.16,30.24,3.86,0.0,Jaffna,9.66845,80.00742
20230411:0930,517.9,673.48,48.37,30.33,4.21,0.0,Jaffna,9.66845,80.00742
20230411:1030,355.92,465.94,33.6,30.1,4.55,0.0,Jaffna,9.66845,80.00742
20230411:1130,155.23,230.25,18.86,30.03,4.62,0.0,Jaffna,9.66845,80.00742
20230411:1230,5.81,28.92,4.17,29.97,4.76,0.0,Jaffna,9.66845,80.00742
20230411:1330,0.0,0.0,0.0,29.94,4.83,0.0,Jaffna,9.66845,80.00742
20230411:1430,0.0,0.0,0.0,29.29,4.9,0.0,Jaffna,9.66845,80.00742
20230411:1530,0.0,0.0,0.0,29.14,4.9,0.0,Jaffna,9.66845,80.00742
20230411:1630,0.0,0.0,0.0,29.09,4.83,0.0,Jaffna,9.66845,80.00742
20230411:1730,0.0,0.0,0.0,28.83,4.62,0.0,Jaffna,9.66845,80.00742
20230411:1830,0.0,0.0,0.0,28.71,4.48,0.0,Jaffna,9.66845,80.00742
20230411:1930,0.0,0.0,0.0,28.68,4.34,0.0,Jaffna,9.66845,80.00742
20230411:2030,0.0,0.0,0.0,28.29,4.21,0.0,Jaffna,9.66845,80.00742
20230411:2130,0.0,0.0,0.0,28.2,4.0,0.0,Jaffna,9.66845,80.00742
20230411:2230,0.0,0.0,0.0,27.97,3.59,0.0,Jaffna,9.66845,80.00742
20230411:2330,0.0,0.0,0.0,27.94,3.45,0.0,Jaffna,9.66845,80.00742
20230412:0030,0.0,0.0,-1.25,27.9,3.45,0.0,Jaffna,9.66845,80.00742
20230412:0130,90.03,153.14,13.4,27.92,3.66,0.0,Jaffna,9.66845,80.00742
20230412:0230,296.08,394.36,28.11,28.72,3.86,0.0,Jaffna,9.66845,80.00742
20230412:0330,485.53,629.94,42.86,28.88,3.59,0.0,Jaffna,9.66845,80.00742
20230412:0430,622.05,822.13,57.64,29.14,2.97,0.0,Jaffna,9.66845,80.00742
20230412:0530,696.6,949.92,72.42,30.33,2.21,0.0,Jaffna,9.66845,80.00742
20230412:0630,714.49,1001.65,87.09,30.69,1.24,0.0,Jaffna,9.66845,80.00742
20230412:0730,678.89,939.24,77.9,30.68,1.45,0.0,Jaffna,9.66845,80.00742
20230412:0830,584.19,781.04,63.12,30.82,2.28,0.0,Jaffna,9.66845,80.00742
20230412:0930,522.22,686.78,48.33,30.6,3.1,0.0,Jaffna,9.66845,80.00742
20230412:1030,359.73,471.78,33.57,30.3,4.41,0.0,Jaffna,9.66845,80.00742
20230412:1130,154.75,230.02,18.84,30.26,5.24,0.0,Jaffna,9.66845,80.00742
20230412:1230,5.54,28.47,4.17,30.24,5.66,0.0,Jaffna,9.66845,80.00742
20230412:1330,0.0,0.0,0.0,30.11,5.66,0.0,Jaffna,9.66845,80.00742
20230412:1430,0.0,0.0,0.0,29.38,5.45,0.0,Jaffna,9.66845,80.00742
20230412:1530,0.0,0.0,0.0,29.13,4.97,0.0,Jaffna,9.66845,80.00742
20230412:1630,0.0,0.0,0.0,29.06,4.62,0.0,Jaffna,9.66845,80.00742
20230412:1730,0.0,0.0,0.0,28.69,4.34,0.0,Jaffna,9.66845,80.00742
20230412:1830,0.0,0.0,0.0,28.49,4.14,0.0,Jaffna,9.66845,80.00742
20230412:1930,0.0,0.0,0.0,28.32,3.93,0.0,Jaffna,9.66845,80.00742
20230412:2030,0.0,0.0,0.0,28.12,3.72,0.0,Jaffna,9.66845,80.00742
20230412:2130,0.0,0.0,0.0,28.02,3.38,0.0,Jaffna,9.66845,80.00742
20230412:2230,0.0,0.0,0.0,27.52,3.24,0.0,Jaffna,9.66845,80.00742
20230412:2330,0.0,0.0,0.0,27.43,3.17,0.0,Jaffna,9.66845,80.00742
