time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220127:0730,654.41,872.41,61.99,30.12,3.66,0.0,Puttalam,8.0362,79.8283
20220127:0830,581.06,765.64,54.34,30.71,4.14,0.0,Puttalam,8.0362,79.8283
20220127:0930,538.12,704.35,43.13,31.1,4.48,0.0,Puttalam,8.0362,79.8283
20220127:1030,343.79,451.71,30.35,31.1,4.48,0.0,Puttalam,8.0362,79.8283
20220127:1130,173.16,246.48,16.82,30.44,4.34,0.0,Puttalam,8.0362,79.8283
20220127:1230,14.31,42.01,2.91,29.49,3.86,0.0,Puttalam,8.0362,79.8283
20220127:1330,0.0,0.0,0.0,28.17,3.72,0.0,Puttalam,8.0362,79.8283
20220127:1430,0.0,0.0,0.0,27.08,3.86,0.0,Puttalam,8.0362,79.8283
20220127:1530,0.0,0.0,0.0,26.07,3.72,0.0,Puttalam,8.0362,79.8283
20220127:1630,0.0,0.0,0.0,25.27,3.38,0.0,Puttalam,8.0362,79.8283
20220127:1730,0.0,0.0,0.0,24.7,3.03,0.0,Puttalam,8.0362,79.8283
20220127:1830,0.0,0.0,0.0,24.31,2.76,0.0,Puttalam,8.0362,79.8283
20220127:1930,0.0,0.0,0.0,23.98,2.48,0.0,Puttalam,8.0362,79.8283
20220127:2030,0.0,0.0,0.0,23.71,1.93,0.0,Puttalam,8.0362,79.8283
20220127:2130,0.0,0.0,0.0,23.2,1.38,0.0,Puttalam,8.0362,79.8283
20220127:2230,0.0,0.0,0.0,22.47,1.38,0.0,Puttalam,8.0362,79.8283
20220127:2330,0.0,0.0,0.0,21.87,1.72,0.0,Puttalam,8.0362,79.8283
20220128:0030,0.0,0.0,0.0,21.9,2.07,0.0,Puttalam,8.0362,79.8283
20220128:0130,47.08,95.31,6.06,22.03,2.21,0.0,Puttalam,8.0362,79.8283
20220128:0230,227.67,304.38,19.93,22.81,2.28,0.0,Puttalam,8.0362,79.8283
20220128:0330,411.63,525.22,33.36,24.94,3.1,0.0,Puttalam,8.0362,79.8283
20220128:0430,471.77,600.93,45.94,26.74,4.48,0.0,Puttalam,8.0362,79.8283
20220128:0530,589.18,759.31,56.64,27.62,4.41,0.0,Puttalam,8.0362,79.8283
20220128:0630,558.28,720.05,63.13,28.74,4.34,0.0,Puttalam,8.0362,79.8283
20220128:0730,487.63,631.65,62.25,29.1,3.86,0.0,Puttalam,8.0362,79.8283
20220128:0830,516.48,669.55,54.56,29.36,3.86,0.0,Puttalam,8.0362,79.8283
20220128:0930,384.06,496.85,43.31,29.37,3.72,0.0,Puttalam,8.0362,79.8283
