time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220721:0130,44.09,82.21,12.5,25.22,1.03,0.0,Colombo,6.93548,79.84868
20220721:0230,154.37,215.69,26.54,26.4,1.03,0.0,Colombo,6.93548,79.84868
20220721:0330,320.2,418.87,40.52,27.1,1.38,0.0,Colombo,6.93548,79.84868
20220721:0430,332.62,436.02,54.22,28.21,2.14,0.0,Colombo,6.93548,79.84868
20220721:0530,584.87,771.8,66.98,28.78,2.69,0.0,Colombo,6.93548,79.84868
20220721:0630,411.91,539.79,75.84,29.38,2.97,0.0,Colombo,6.93548,79.84868
20220721:0730,515.52,668.15,72.87,28.86,3.86,0.0,Colombo,6.93548,79.84868
20220721:0830,427.91,552.15,61.58,28.87,4.21,0.0,Colombo,6.93548,79.84868
20220721:0930,236.26,309.31,48.27,27.62,4.07,0.0,Colombo,6.93548,79.84868
20220721:1030,154.74,210.71,34.41,27.59,3.93,0.0,Colombo,6.93548,79.84868
20220721:1130,43.64,72.19,20.38,27.39,3.86,0.0,Colombo,6.93548,79.84868
20220721:1230,4.49,15.59,6.35,26.97,3.79,0.0,Colombo,6.93548,79.84868
20220721:1330,0.0,0.0,0.0,26.5,3.86,0.0,Colombo,6.93548,79.84868
20220721:1430,0.0,0.0,0.0,25.62,3.59,0.0,Colombo,6.93548,79.84868
20220721:1530,0.0,0.0,0.0,25.16,3.24,0.0,Colombo,6.93548,79.84868
20220721:1630,0.0,0.0,0.0,25.19,3.45,0.0,Colombo,6.93548,79.84868
20220721:1730,0.0,0.0,0.0,25.27,3.79,0.0,Colombo,6.93548,79.84868
20220721:1830,0.0,0.0,0.0,25.36,4.28,0.0,Colombo,6.93548,79.84868
20220721:1930,0.0,0.0,0.0,25.71,4.48,0.0,Colombo,6.93548,79.84868
20220721:2030,0.0,0.0,0.0,25.25,4.55,0.0,Colombo,6.93548,79.84868
20220721:2130,0.0,0.0,0.0,24.71,3.45,0.0,Colombo,6.93548,79.84868
